"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Claudia Lertora",,"es","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-25T14:12:37.450Z",,"2024-11-07T13:53:56.000Z","Dear Claudia,
We are blown away by your kind words and review. Thank you for choosing La Casita. We can’t wait to have you back and create more wonderful memories ✨️ 💖 ","Lunch",,,"£30–40","Highly recommend","Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNucHVydG53RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJKyZItXbhGEepYPKtk28qmmkxah0n3bWnceENxCRXCV9dx_5mkE4ztEF100BjdqvapU-pVEYOj7cgvAR_fn05C0b1le3WjItLmTy6moOF-z-6T1993FkjDvznKyfJ6RTiox",,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNucHVydG53RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnpurtnwE%7CCgwI1bTQtwYQgLWE1wE%7C?hl=en","108321219263783028129","1","https://lh3.googleusercontent.com/a-/ALV-UjVz3dJ3tnGIGWYlufnHpgTXBqqoFAdXyp6IqyNXcbJock9cZkw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108321219263783028129?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Es muy agradable venir al restaurante La Casita, la atención del personal es súper genial, y la preparación de los platos de comida son muy impecables y con el paladar exquisito 👍","It is very pleasant to come to the La Casita restaurant, the attention of the staff is super great, and the preparation of the food dishes is very impeccable and with an exquisite palate 👍","La Casita","4.6","en","https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Sabor Entertainment UK",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-23T15:02:23.062Z",,"2024-11-07T14:21:37.000Z","Thank you so much for sharing your experience with us! We are thrilled to hear that you had a great experience at La Casita. We look forward to welcoming you back soon!",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNuckpIMXFnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuckpIMXFnRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnrJH1qgE%7CCgsI_4XGtwYQuLztHQ%7C?hl=en","112161947323832829374","6","https://lh3.googleusercontent.com/a/ACg8ocKqCrKJFzbisL8DxUJOinNSS4wcBW5XXwQCiDT5Kb5q5zDKBg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112161947323832829374?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Love it, food and service is always on point!",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Kellie Figueiredo",,"pt","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-23T12:21:46.480Z",,"2024-11-07T14:25:35.000Z","Muito obrigada Kellie pelas suas palavras. Estamos super felizes por gostar da nossa decoração e da nossa atmosfera. E que o nosso bitoque e a nossa sobremesa estava a seu gosto. Ficamos extremamente gratos pela sua atenção e recomendação. Esperamos a ver em breve para mais  uma experiência inesquecível. Até breve!😘","Brunch",,,,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNuakpleGd3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJL4sILZF-IDH4tSTPEcqRI_CgneTPVzwXx_-YKRlApVuQQ6zOn1SP_xYB-sikHiG8VlwZBC8WrdvKbGdXXa71BfNrAVf2o7aW_5tPiyG6CXsWq6MAROBmIANSVw8As2fOi_6kYv","https://lh3.googleusercontent.com/geougc-cs/AIHozJIv_gOG_snGweFHP-AIVBi77hJDafo9-JCSQuKCmGWAAWRAt9Y9J6c45BjsUefD-m-shLfReQy2itz2U-LdFhIE22o_h_PL00RX-j_recyabYISjePsig8XgDkormg_GTqp03-10g","https://lh3.googleusercontent.com/geougc-cs/AIHozJLz9XRBmEfXbvoP1Kp_zv0v8aw4I2pGqD84o7tqj-C13j_zraXcjTVNRZrqtRWZldps3C397EGSrYlriOOaxbk6xFZPWRw_mnXQ5e5BrOmGOd6d69h_KPI2biqq9BQdt2ZJYhkj",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuakpleGd3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnjJexgwE%7CCgwI2rrFtwYQ4K6l5QE%7C?hl=en","111507047190444915056","5","https://lh3.googleusercontent.com/a-/ALV-UjWUkRdwKdsYCinURRFnZDKcbh8-ZxiY9c54qmCZkzZjjABorwao=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111507047190444915056?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Interior absolutamente lindo, belas decorações, atmosfera pacífica. Ótimo serviço de todos recebidos com um sorriso e servidos rapidamente. A comida estava deliciosa preparada perfeitamente o bitoque e a mousse de manga estava saborosa. Definitivamente recomendo vir aqui!","Absolutely gorgeous interior, beautiful decorations, peaceful atmosphere. Great service from everyone greeted with a smile and served quickly. The food was delicious cooked perfectly the bitoque and the mango mousse was tasty. Definitely recommend coming here!","La Casita","4.6","en","https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Luciana Lu",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-22T19:21:51.785Z",,"2024-11-07T14:28:50.000Z","Thank you so much Luciana for sharing your experience with us!! We are so proud to deliver Portuguese dishes like Caldo Verde and chicken peri peri and that it reached your expectation. If there's anything else we can do to make your next visit even better, please let us know.",,,,,,,,"5","4","5","ChdDSUhNMG9nS0VJQ0FnSUNuaE1iNXl3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJLaQz65WJabfcI-HhT6nJjwqSHSXrR_pvGBjGm4skBjUkm3NHTmxGuZib5CJQrNFHVa9BaqkX_vVMfUihIP-MnNkxJk4qP3YfcypGaZJkJ6fBZVHhUUGZ4--VN5Qfy-kuxETueF","https://lh3.googleusercontent.com/geougc-cs/AIHozJI2T2stlvmjLgXYpRh9aRbZJGw6AuO559vA6eUkxhbp98eFTm1FmGvu6xeoSe-grj9MxUkmDuiM3D3LgdgGjPBY9v1WrzREsSzJlutSA9eXyP3Xd-dQZYCrdim8IM1Hip0310Dp6Q",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuaE1iNXl3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnhMb5ywE%7CCgwIz9zBtwYQiNXH9gI%7C?hl=en","100007984519900201252","4","https://lh3.googleusercontent.com/a-/ALV-UjWgCp4Cf8DZowOd_66mIIbxFnm5NBjFsi8Nfxx0__mhELFReYQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100007984519900201252?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Very good food ! We liked very much . The Caldo Verde was really good . Piri Piri chicken great option too.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","claudia milena espinosa hernandez",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-22T16:58:33.079Z",,"2024-11-07T14:29:26.000Z","Thank you so much Claudia. We much appreciate your feedback 🙏 ","Lunch",,,"£20–30",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNuLU5US19nRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuLU5US19nRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICn-NTK_gE%7CCgsIuZnBtwYQyIrWJQ%7C?hl=en","102027807019782521068","0","https://lh3.googleusercontent.com/a/ACg8ocJ3dp17UChaphlFLCDru2KWR_JlHAdUiqTxmeFLwEFan-wrqw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102027807019782521068?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Marcia Pires",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-22T15:23:35.210Z",,"2024-11-07T15:12:06.000Z","Thank you so much Marcia, for your kind words and support. Was so lovely to seeing you and your family again. We are so grateful to have you  and your family as a valued customers. We can’t wait to welcome you back for another fantastic experience.","Lunch",,,"£20–30",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNudVBMcW13RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BwYH4wBSfYKS_K81zAFyqLuu3ICHZRvUpt5Np98KjIAHkjtGflUk76BuuizSSJlt9H_-EyCePoVcOaW6e9I-pNt_hNESi1tU_uOxMXUO-UpS7UF0IxtO2kueKgEcXzM8uKDvkW","https://lh3.googleusercontent.com/geougc-cs/AB3l90CYSrBW7hVZCx5j16DLcEgEPiIcHVRvb1MJos8ditAsifT3KIeET8b9ikhUU6YooxcKrb_FukR8ZB392K-x_mVSI-6t-fLpO7xqS7UOKtkCDibOaCveJ2EgG-b0l33VU9cd40xI6g","https://lh3.googleusercontent.com/geougc-cs/AB3l90A9xMB4LeY1S2WNSNi9jtsNCdPIKRNz-W-qm83eHgx912CaxycPr_f5qqflK1zUQrvKw29SCLGtalih16E3AjwvKKDk3JzwgqHxtrzA5jHoldqc_sRVi-6P9tDv-ZyYUIDpRZQ7",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNudVBMcW13RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnuPLqmwE%7CCgsI9-zAtwYQ4IHAZA%7C?hl=en","115697920900076943360","29","https://lh3.googleusercontent.com/a-/ALV-UjXFpVwf-2lAxAienGk6qb1U2riWPoCPs8l-DAOAFEngxaICIhM=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/115697920900076943360?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","We had a lovely Sunday afternoon and the Manager is lovely, she has been there for years and is always friendly and attentive. The food is so tasty with good proportions and fair prices. If you want to venture out and try something new - do it here ❤️",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","William Caldeira",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-22T15:06:10.336Z",,"2024-11-07T15:16:22.000Z","Dear William, we are honoured by your wonderful review. We are honoured to have you as a valued customer for so long and to have the pleasure to keep serving you even after you moved out from streatham. Your support is invaluable to us and we couldn't be a lovely establishment without customers like you. We look forward to welcoming you back and create more wonderful memories together ❤️ ",,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNudU9TU0NREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNudU9TU0NREAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnuOSSCQ%7CCgwI4uTAtwYQ4N-9oAE%7C?hl=en","105136970835012448350","7","https://lh3.googleusercontent.com/a/ACg8ocJCWl7NxJza_wkfOogdLgDkYAXJ3TpR_GyallUFMWOPi0mjZA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105136970835012448350?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","This is such a lovely establishment, I used to live in the area but no longer do so, I look forward to a meal here anytime possible. Kind and attentive staff with excellent dishes on the menu.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Augusto Da Cruz",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-21T22:00:45.328Z",,"2024-11-07T15:17:04.000Z","Thank you so much Augusto for taking the time to leave us a 5-star review and share your experience with us 😊 ",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNuMExMS2F3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuMExMS2F3EAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICn0LLKaw%7CCgwIjYS9twYQwM7unAE%7C?hl=en","101549966096151928197","2","https://lh3.googleusercontent.com/a-/ALV-UjVOcD98cfsQFdrz3NZGTlmCREBVOjb6mTnzbJeAk3PiFChg55Z8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101549966096151928197?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Joana Saramago",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-21T21:24:02.833Z",,"2024-11-07T15:18:35.000Z","Thank you so much Joana for sharing your experience with us!!your satisfaction is our top priority, and we look forward to serving you again soon.","Dinner",,,"£30–40",,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNuMEtEaUhnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuMEtEaUhnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICn0KDiHg%7CCgwI8vK8twYQ2MW2jQM%7C?hl=en","105319537262006154636","69","https://lh3.googleusercontent.com/a-/ALV-UjWSyxrJd2aiJ_u2IUFUjZ34l7zEHPqROGCnLyHANuiMQ6-vGED-cQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105319537262006154636?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Fantastic food and service!!
Totally recommend!!",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Marco Rodrigues",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-21T16:17:58.314Z",,"2024-11-07T15:19:40.000Z","Dear Marco, Thank you for taking the time to leave us a wonderful review. We look forward to seeing you again soon.","Lunch",,,"£70–80",,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNub09qSGR3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNub09qSGR3EAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICnoOjHdw%7CCgwItuO7twYQsPSGlgE%7C?hl=en","100571908446395466697","0","https://lh3.googleusercontent.com/a/ACg8ocJ7tQv96rAkWOHIAIy4F31tV8My1PX3tcTfz4ncjOZZ46CTNQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100571908446395466697?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Lilian Brito",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","7 months ago","2024-09-21T13:40:41.340Z",,"2024-11-07T15:31:48.000Z","Dear Lilian, we are blown away by your kind words. Thank you for choosing La Casita. We are thrilled to hear that you loved our food and dessert, and that our service reached your expectation. We look forward to welcoming you back soon for another fantastic experience 😀 ","Lunch",,"Plenty of parking","£70–80","Not sure","Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNuZ0tMLWlBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuZ0tMLWlBRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICngKL-iAE%7CCgwI2Zm7twYQiPPIogE%7C?hl=en","100399871824317448563","1","https://lh3.googleusercontent.com/a/ACg8ocKMxAE4Y2X-ik5fScDeQbtNPmlzT7r2cirbZrOf9PKCfmP2gQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100399871824317448563?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Amazing amazing amazing, perfect place good service and perfect food. I just couldn't stop my self from eating food melts, and the deserts even better just a 10/10 spot to eat with family and friends",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
